,DBN,SCHOOL NAME,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,sat_score,AP Test Takers ,Total Exams Taken,Number of Exams with scores 3 4 or 5,Demographic,Cohort,Total Cohort,Total Grads - n,Total Grads - % of cohort,Dropped Out - n,Dropped Out - % of cohort,schoolyear,total_enrollment,ell_num,ell_percent,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,boro,lat,lon
76,02M298,PACE HIGH SCHOOL,85,423.0,438.0,432.0,1293.0,21.0,21.0,154.64675592173018,Total Cohort,2006,92.0,78,84.8%,4,4.3%,20112012,414,9.0,2.2,42,10.1,134,32.4,174,42.0,16,3.9,181.0,43.7,233.0,56.3,Manhattan,40.716412393000496,-73.99267584399969
77,02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",48,404.0,449.0,416.0,1269.0,99.0,117.0,10.0,Total Cohort,2006,80.0,49,61.3%,7,8.800000000000001%,20052006,208,14.0,6.7,10,4.8,57,27.4,115,55.3,9,4.3,146.0,70.2,62.0,29.8,Manhattan,40.765026708000455,-73.99251657799965
78,02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",48,404.0,449.0,416.0,1269.0,99.0,117.0,10.0,Total Cohort,2006,80.0,49,61.3%,7,8.800000000000001%,20062007,307,23.0,7.5,13,4.2,78,25.4,190,61.9,13,4.2,210.0,68.4,97.0,31.6,Manhattan,40.765026708000455,-73.99251657799965
79,02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",48,404.0,449.0,416.0,1269.0,99.0,117.0,10.0,Total Cohort,2006,80.0,49,61.3%,7,8.800000000000001%,20072008,389,42.0,10.8,21,5.4,95,24.4,245,63.0,21,5.4,277.0,71.2,112.0,28.8,Manhattan,40.765026708000455,-73.99251657799965
80,02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",48,404.0,449.0,416.0,1269.0,99.0,117.0,10.0,Total Cohort,2006,80.0,49,61.3%,7,8.800000000000001%,20082009,384,31.0,8.1,17,4.4,96,25.0,250,65.1,19,4.9,287.0,74.7,97.0,25.3,Manhattan,40.765026708000455,-73.99251657799965
81,02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",48,404.0,449.0,416.0,1269.0,99.0,117.0,10.0,Total Cohort,2006,80.0,49,61.3%,7,8.800000000000001%,20092010,367,43.0,11.7,17,4.6,87,23.7,242,65.9,21,5.7,272.0,74.1,95.0,25.9,Manhattan,40.765026708000455,-73.99251657799965
82,02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",48,404.0,449.0,416.0,1269.0,99.0,117.0,10.0,Total Cohort,2006,80.0,49,61.3%,7,8.800000000000001%,20102011,393,45.0,11.5,20,5.1,101,25.7,245,62.3,20,5.1,292.0,74.3,101.0,25.7,Manhattan,40.765026708000455,-73.99251657799965
83,02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",48,404.0,449.0,416.0,1269.0,99.0,117.0,10.0,Total Cohort,2006,80.0,49,61.3%,7,8.800000000000001%,20112012,431,47.0,10.9,26,6.0,126,29.2,255,59.2,21,4.9,323.0,74.9,108.0,25.1,Manhattan,40.765026708000455,-73.99251657799965
84,02M303,"FACING HISTORY SCHOOL, THE",76,353.0,358.0,340.0,1051.0,42.0,44.0,154.64675592173018,Total Cohort,2006,71.0,34,47.9%,14,19.7%,20052006,114,20.0,17.5,3,2.6,29,25.4,73,64.0,4,3.5,72.0,63.2,42.0,36.8,Manhattan,40.765026708000455,-73.99251657799965
85,02M303,"FACING HISTORY SCHOOL, THE",76,353.0,358.0,340.0,1051.0,42.0,44.0,154.64675592173018,Total Cohort,2006,71.0,34,47.9%,14,19.7%,20062007,216,25.0,11.6,5,2.3,68,31.5,131,60.6,6,2.8,122.0,56.5,94.0,43.5,Manhattan,40.765026708000455,-73.99251657799965
86,02M303,"FACING HISTORY SCHOOL, THE",76,353.0,358.0,340.0,1051.0,42.0,44.0,154.64675592173018,Total Cohort,2006,71.0,34,47.9%,14,19.7%,20072008,320,41.0,12.8,10,3.1,104,32.5,197,61.6,6,1.9,171.0,53.4,149.0,46.6,Manhattan,40.765026708000455,-73.99251657799965
87,02M303,"FACING HISTORY SCHOOL, THE",76,353.0,358.0,340.0,1051.0,42.0,44.0,154.64675592173018,Total Cohort,2006,71.0,34,47.9%,14,19.7%,20082009,416,62.0,14.9,10,2.4,126,30.3,272,65.4,7,1.7,211.0,50.7,205.0,49.3,Manhattan,40.765026708000455,-73.99251657799965
88,02M303,"FACING HISTORY SCHOOL, THE",76,353.0,358.0,340.0,1051.0,42.0,44.0,154.64675592173018,Total Cohort,2006,71.0,34,47.9%,14,19.7%,20092010,401,59.0,14.7,8,2.0,125,31.2,261,65.1,3,0.7,202.0,50.4,199.0,49.6,Manhattan,40.765026708000455,-73.99251657799965
89,02M303,"FACING HISTORY SCHOOL, THE",76,353.0,358.0,340.0,1051.0,42.0,44.0,154.64675592173018,Total Cohort,2006,71.0,34,47.9%,14,19.7%,20102011,412,82.0,19.9,5,1.2,106,25.7,290,70.4,10,2.4,205.0,49.8,207.0,50.2,Manhattan,40.765026708000455,-73.99251657799965
90,02M303,"FACING HISTORY SCHOOL, THE",76,353.0,358.0,340.0,1051.0,42.0,44.0,154.64675592173018,Total Cohort,2006,71.0,34,47.9%,14,19.7%,20112012,451,94.0,20.8,3,0.7,106,23.5,330,73.2,11,2.4,228.0,50.6,223.0,49.4,Manhattan,40.765026708000455,-73.99251657799965
91,02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,375.0,388.0,385.0,1148.0,25.0,37.0,15.0,Total Cohort,2006,61.0,46,75.400000000000006%,10,16.399999999999999%,20052006,82,2.0,2.4,5,6.1,32,39.0,35,42.7,9,11.0,44.0,53.7,38.0,46.3,Manhattan,40.71686722400045,-73.98953194299962
92,02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,375.0,388.0,385.0,1148.0,25.0,37.0,15.0,Total Cohort,2006,61.0,46,75.400000000000006%,10,16.399999999999999%,20062007,170,1.0,0.6,7,4.1,71,41.8,71,41.8,16,9.4,80.0,47.1,90.0,52.9,Manhattan,40.71686722400045,-73.98953194299962
93,02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,375.0,388.0,385.0,1148.0,25.0,37.0,15.0,Total Cohort,2006,61.0,46,75.400000000000006%,10,16.399999999999999%,20072008,253,6.0,2.4,9,3.6,111,43.9,113,44.7,19,7.5,112.0,44.3,141.0,55.7,Manhattan,40.71686722400045,-73.98953194299962
94,02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,375.0,388.0,385.0,1148.0,25.0,37.0,15.0,Total Cohort,2006,61.0,46,75.400000000000006%,10,16.399999999999999%,20082009,283,7.0,2.5,9,3.2,127,44.9,129,45.6,16,5.7,122.0,43.1,161.0,56.9,Manhattan,40.71686722400045,-73.98953194299962
95,02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,375.0,388.0,385.0,1148.0,25.0,37.0,15.0,Total Cohort,2006,61.0,46,75.400000000000006%,10,16.399999999999999%,20092010,284,16.0,5.6,9,3.2,119,41.9,142,50.0,12,4.2,116.0,40.8,168.0,59.2,Manhattan,40.71686722400045,-73.98953194299962
96,02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,375.0,388.0,385.0,1148.0,25.0,37.0,15.0,Total Cohort,2006,61.0,46,75.400000000000006%,10,16.399999999999999%,20102011,290,17.0,5.9,9,3.1,121,41.7,152,52.4,7,2.4,118.0,40.7,172.0,59.3,Manhattan,40.71686722400045,-73.98953194299962
97,02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,375.0,388.0,385.0,1148.0,25.0,37.0,15.0,Total Cohort,2006,61.0,46,75.400000000000006%,10,16.399999999999999%,20112012,312,19.0,6.1,12,3.8,130,41.7,158,50.6,11,3.5,137.0,43.9,175.0,56.1,Manhattan,40.71686722400045,-73.98953194299962
98,02M308,LOWER MANHATTAN ARTS ACADEMY,40,403.0,392.0,405.0,1200.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,68.0,46,67.599999999999994%,6,8.800000000000001%,20052006,83,1.0,1.2,7,8.4,39,47.0,30,36.1,3,3.6,37.0,44.6,46.0,55.4,Manhattan,40.71686722400045,-73.98953194299962
99,02M308,LOWER MANHATTAN ARTS ACADEMY,40,403.0,392.0,405.0,1200.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,68.0,46,67.599999999999994%,6,8.800000000000001%,20062007,162,3.0,1.9,8,4.9,56,34.6,80,49.4,13,8.0,74.0,45.7,88.0,54.3,Manhattan,40.71686722400045,-73.98953194299962
100,02M308,LOWER MANHATTAN ARTS ACADEMY,40,403.0,392.0,405.0,1200.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,68.0,46,67.599999999999994%,6,8.800000000000001%,20072008,241,8.0,3.3,12,5.0,80,33.2,126,52.3,17,7.1,95.0,39.4,146.0,60.6,Manhattan,40.71686722400045,-73.98953194299962
101,02M308,LOWER MANHATTAN ARTS ACADEMY,40,403.0,392.0,405.0,1200.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,68.0,46,67.599999999999994%,6,8.800000000000001%,20082009,296,14.0,4.7,23,7.8,102,34.5,151,51.0,17,5.7,117.0,39.5,179.0,60.5,Manhattan,40.71686722400045,-73.98953194299962
102,02M308,LOWER MANHATTAN ARTS ACADEMY,40,403.0,392.0,405.0,1200.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,68.0,46,67.599999999999994%,6,8.800000000000001%,20092010,311,15.0,4.8,26,8.4,99,31.8,159,51.1,15,4.8,122.0,39.2,189.0,60.8,Manhattan,40.71686722400045,-73.98953194299962
103,02M308,LOWER MANHATTAN ARTS ACADEMY,40,403.0,392.0,405.0,1200.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,68.0,46,67.599999999999994%,6,8.800000000000001%,20102011,324,17.0,5.2,31,9.6,100,30.9,179,55.2,11,3.4,134.0,41.4,190.0,58.6,Manhattan,40.71686722400045,-73.98953194299962
104,02M308,LOWER MANHATTAN ARTS ACADEMY,40,403.0,392.0,405.0,1200.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,68.0,46,67.599999999999994%,6,8.800000000000001%,20112012,336,13.0,3.9,32,9.5,103,30.7,187,55.7,12,3.6,134.0,39.9,202.0,60.1,Manhattan,40.71686722400045,-73.98953194299962
105,02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,373.0,370.0,384.0,1127.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,72.0,53,73.599999999999994%,4,5.6%,20052006,107,1.0,0.9,1,0.9,26,24.3,68,63.6,3,2.8,414.852787456446,0.0,107.0,100.0,Manhattan,40.70523493900049,-74.01331503999968
106,02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,373.0,370.0,384.0,1127.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,72.0,53,73.599999999999994%,4,5.6%,20062007,206,8.0,3.9,7,3.4,72,35.0,111,53.9,3,1.5,414.852787456446,0.0,206.0,100.0,Manhattan,40.70523493900049,-74.01331503999968
107,02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,373.0,370.0,384.0,1127.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,72.0,53,73.599999999999994%,4,5.6%,20072008,292,17.0,5.8,8,2.7,106,36.3,156,53.4,3,1.0,414.852787456446,0.0,292.0,100.0,Manhattan,40.70523493900049,-74.01331503999968
108,02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,373.0,370.0,384.0,1127.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,72.0,53,73.599999999999994%,4,5.6%,20082009,336,16.0,4.8,9,2.7,140,41.7,178,53.0,5,1.5,414.852787456446,0.0,336.0,100.0,Manhattan,40.70523493900049,-74.01331503999968
109,02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,373.0,370.0,384.0,1127.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,72.0,53,73.599999999999994%,4,5.6%,20092010,350,20.0,5.7,8,2.3,148,42.3,186,53.1,5,1.4,414.852787456446,0.0,350.0,100.0,Manhattan,40.70523493900049,-74.01331503999968
110,02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,373.0,370.0,384.0,1127.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,72.0,53,73.599999999999994%,4,5.6%,20102011,369,16.0,4.3,9,2.4,161,43.6,183,49.6,5,1.4,414.852787456446,0.0,369.0,100.0,Manhattan,40.70523493900049,-74.01331503999968
111,02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,373.0,370.0,384.0,1127.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,72.0,53,73.599999999999994%,4,5.6%,20112012,378,10.0,2.6,13,3.4,177,46.8,183,48.4,5,1.3,0.0,0.0,378.0,100.0,Manhattan,40.70523493900049,-74.01331503999968
112,02M374,GRAMERCY ARTS HIGH SCHOOL,60,391.0,391.0,394.0,1176.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,93.0,68,73.099999999999994%,7,7.5%,20082009,383,17.0,4.4,3,0.8,193,50.4,171,44.6,14,3.7,144.0,37.6,239.0,62.4,Manhattan,40.73551946300046,-73.98760424899967
113,02M374,GRAMERCY ARTS HIGH SCHOOL,60,391.0,391.0,394.0,1176.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,93.0,68,73.099999999999994%,7,7.5%,20092010,400,13.0,3.3,9,2.3,182,45.5,175,43.8,24,6.0,139.0,34.8,261.0,65.3,Manhattan,40.73551946300046,-73.98760424899967
114,02M374,GRAMERCY ARTS HIGH SCHOOL,60,391.0,391.0,394.0,1176.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,93.0,68,73.099999999999994%,7,7.5%,20102011,461,13.0,2.8,11,2.4,216,46.9,197,42.7,33,7.2,139.0,30.2,322.0,69.8,Manhattan,40.73551946300046,-73.98760424899967
115,02M374,GRAMERCY ARTS HIGH SCHOOL,60,391.0,391.0,394.0,1176.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,93.0,68,73.099999999999994%,7,7.5%,20112012,495,15.0,3.0,14,2.8,224,45.3,223,45.1,33,6.7,130.0,26.3,365.0,73.7,Manhattan,40.73551946300046,-73.98760424899967
129,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,263,465.0,493.0,461.0,1419.0,213.0,298.0,152.0,Total Cohort,2006,352.0,262,74.400000000000006%,22,6.3%,20052006,1474,76.0,5.2,238,16.1,318,21.6,603,40.9,253,17.2,702.0,47.6,772.0,52.4,Manhattan,40.76776243900048,-73.98751121399965
130,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,263,465.0,493.0,461.0,1419.0,213.0,298.0,152.0,Total Cohort,2006,352.0,262,74.400000000000006%,22,6.3%,20062007,1447,57.0,3.9,244,16.9,334,23.1,633,43.7,221,15.3,709.0,49.0,738.0,51.0,Manhattan,40.76776243900048,-73.98751121399965
131,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,263,465.0,493.0,461.0,1419.0,213.0,298.0,152.0,Total Cohort,2006,352.0,262,74.400000000000006%,22,6.3%,20072008,1460,92.0,6.3,246,16.8,315,21.6,685,46.9,186,12.7,698.0,47.8,762.0,52.2,Manhattan,40.76776243900048,-73.98751121399965
132,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,263,465.0,493.0,461.0,1419.0,213.0,298.0,152.0,Total Cohort,2006,352.0,262,74.400000000000006%,22,6.3%,20082009,1491,82.0,5.5,252,16.9,290,19.5,761,51.0,184,12.3,737.0,49.4,754.0,50.6,Manhattan,40.76776243900048,-73.98751121399965
133,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,263,465.0,493.0,461.0,1419.0,213.0,298.0,152.0,Total Cohort,2006,352.0,262,74.400000000000006%,22,6.3%,20092010,1418,83.0,5.9,223,15.7,245,17.3,771,54.4,175,12.3,691.0,48.7,727.0,51.3,Manhattan,40.76776243900048,-73.98751121399965
134,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,263,465.0,493.0,461.0,1419.0,213.0,298.0,152.0,Total Cohort,2006,352.0,262,74.400000000000006%,22,6.3%,20102011,1429,106.0,7.4,230,16.1,214,15.0,803,56.2,180,12.6,708.0,49.5,721.0,50.5,Manhattan,40.76776243900048,-73.98751121399965
135,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,263,465.0,493.0,461.0,1419.0,213.0,298.0,152.0,Total Cohort,2006,352.0,262,74.400000000000006%,22,6.3%,20112012,1394,99.0,7.1,233,16.7,206,14.8,797,57.2,155,11.1,703.0,50.4,691.0,49.6,Manhattan,40.76776243900048,-73.98751121399965
136,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,94,509.0,490.0,523.0,1522.0,20.0,20.0,15.0,Total Cohort,2006,80.0,74,92.5%,0,0%,20052006,420,2.0,0.5,16,3.8,102,24.3,75,17.9,193,46.0,115.0,27.4,305.0,72.6,Manhattan,40.761432699000466,-73.98802369799967
137,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,94,509.0,490.0,523.0,1522.0,20.0,20.0,15.0,Total Cohort,2006,80.0,74,92.5%,0,0%,20062007,404,1.0,0.2,15,3.7,93,23.0,63,15.6,183,45.3,115.0,28.5,289.0,71.5,Manhattan,40.761432699000466,-73.98802369799967
138,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,94,509.0,490.0,523.0,1522.0,20.0,20.0,15.0,Total Cohort,2006,80.0,74,92.5%,0,0%,20072008,428,1.0,0.2,13,3.0,124,29.0,82,19.2,208,48.6,123.0,28.7,305.0,71.3,Manhattan,40.761432699000466,-73.98802369799967
139,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,94,509.0,490.0,523.0,1522.0,20.0,20.0,15.0,Total Cohort,2006,80.0,74,92.5%,0,0%,20082009,449,1.0,0.2,17,3.8,126,28.1,81,18.0,214,47.7,119.0,26.5,330.0,73.5,Manhattan,40.761432699000466,-73.98802369799967
140,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,94,509.0,490.0,523.0,1522.0,20.0,20.0,15.0,Total Cohort,2006,80.0,74,92.5%,0,0%,20092010,467,7.0,1.5,28,6.0,133,28.5,87,18.6,198,42.4,125.0,26.8,342.0,73.2,Manhattan,40.761432699000466,-73.98802369799967
141,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,94,509.0,490.0,523.0,1522.0,20.0,20.0,15.0,Total Cohort,2006,80.0,74,92.5%,0,0%,20102011,495,9.0,1.8,27,5.5,102,20.6,147,29.7,183,37.0,131.0,26.5,364.0,73.5,Manhattan,40.761432699000466,-73.98802369799967
142,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,94,509.0,490.0,523.0,1522.0,20.0,20.0,15.0,Total Cohort,2006,80.0,74,92.5%,0,0%,20112012,502,10.0,2.0,35,7.0,96,19.1,119,23.7,210,41.8,127.0,25.3,375.0,74.7,Manhattan,40.761432699000466,-73.98802369799967
143,02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,104,496.0,563.0,518.0,1577.0,78.0,115.0,88.0,Total Cohort,2006,105.0,103,98.1%,0,0%,20052006,409,5.0,1.2,232,56.7,28,6.8,39,9.5,106,25.9,146.0,35.7,263.0,64.3,Manhattan,40.74404724800047,-73.99147929899965
144,02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,104,496.0,563.0,518.0,1577.0,78.0,115.0,88.0,Total Cohort,2006,105.0,103,98.1%,0,0%,20062007,413,1.0,0.2,246,59.6,24,5.8,44,10.7,94,22.8,157.0,38.0,256.0,62.0,Manhattan,40.74404724800047,-73.99147929899965
145,02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,104,496.0,563.0,518.0,1577.0,78.0,115.0,88.0,Total Cohort,2006,105.0,103,98.1%,0,0%,20072008,416,88.209375,11.814323258869907,252,60.6,27,6.5,46,11.1,90,21.6,158.0,38.0,258.0,62.0,Manhattan,40.74404724800047,-73.99147929899965
146,02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,104,496.0,563.0,518.0,1577.0,78.0,115.0,88.0,Total Cohort,2006,105.0,103,98.1%,0,0%,20082009,419,88.209375,0.0,243,58.0,32,7.6,45,10.7,98,23.4,163.0,38.9,256.0,61.1,Manhattan,40.74404724800047,-73.99147929899965
147,02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,104,496.0,563.0,518.0,1577.0,78.0,115.0,88.0,Total Cohort,2006,105.0,103,98.1%,0,0%,20092010,440,1.0,0.2,257,58.4,27,6.1,51,11.6,102,23.2,184.0,41.8,256.0,58.2,Manhattan,40.74404724800047,-73.99147929899965
148,02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,104,496.0,563.0,518.0,1577.0,78.0,115.0,88.0,Total Cohort,2006,105.0,103,98.1%,0,0%,20102011,438,5.0,1.1,265,60.5,29,6.6,50,11.4,94,21.5,186.0,42.5,252.0,57.5,Manhattan,40.74404724800047,-73.99147929899965
149,02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,104,496.0,563.0,518.0,1577.0,78.0,115.0,88.0,Total Cohort,2006,105.0,103,98.1%,0,0%,20112012,432,7.0,1.6,262,60.6,25,5.8,63,14.6,81,18.8,190.0,44.0,242.0,56.0,Manhattan,40.74404724800047,-73.99147929899965
150,02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,114,537.0,590.0,550.0,1677.0,114.0,140.0,97.0,Total Cohort,2006,124.0,113,91.1%,2,1.6%,20052006,429,88.209375,0.0,112,26.1,28,6.5,45,10.5,240,55.9,178.0,41.5,251.0,58.5,Manhattan,40.74210071300047,-74.00207379699964
151,02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,114,537.0,590.0,550.0,1677.0,114.0,140.0,97.0,Total Cohort,2006,124.0,113,91.1%,2,1.6%,20062007,472,2.0,0.4,119,25.2,48,10.2,53,11.2,241,51.1,209.0,44.3,263.0,55.7,Manhattan,40.74210071300047,-74.00207379699964
152,02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,114,537.0,590.0,550.0,1677.0,114.0,140.0,97.0,Total Cohort,2006,124.0,113,91.1%,2,1.6%,20072008,518,5.0,1.0,145,28.0,51,9.8,67,12.9,247,47.7,253.0,48.8,265.0,51.2,Manhattan,40.74210071300047,-74.00207379699964
153,02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,114,537.0,590.0,550.0,1677.0,114.0,140.0,97.0,Total Cohort,2006,124.0,113,91.1%,2,1.6%,20082009,536,1.0,0.2,152,28.4,50,9.3,76,14.2,251,46.8,262.0,48.9,274.0,51.1,Manhattan,40.74210071300047,-74.00207379699964
154,02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,114,537.0,590.0,550.0,1677.0,114.0,140.0,97.0,Total Cohort,2006,124.0,113,91.1%,2,1.6%,20092010,520,3.0,0.6,152,29.2,47,9.0,69,13.3,240,46.2,261.0,50.2,259.0,49.8,Manhattan,40.74210071300047,-74.00207379699964
155,02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,114,537.0,590.0,550.0,1677.0,114.0,140.0,97.0,Total Cohort,2006,124.0,113,91.1%,2,1.6%,20102011,524,6.0,1.1,145,27.7,42,8.0,75,14.3,258,49.2,256.0,48.9,268.0,51.1,Manhattan,40.74210071300047,-74.00207379699964
156,02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,114,537.0,590.0,550.0,1677.0,114.0,140.0,97.0,Total Cohort,2006,124.0,113,91.1%,2,1.6%,20112012,579,9.0,1.6,170,29.4,49,8.5,81,14.0,266,45.9,272.0,47.0,307.0,53.0,Manhattan,40.74210071300047,-74.00207379699964
157,02M414,N.Y.C. MUSEUM SCHOOL,103,468.0,492.0,459.0,1419.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,106.0,100,94.3%,2,1.9%,20052006,387,3.0,0.8,44,11.4,104,26.9,157,40.6,72,18.6,181.0,46.8,206.0,53.2,Manhattan,40.74210071300047,-74.00207379699964
158,02M414,N.Y.C. MUSEUM SCHOOL,103,468.0,492.0,459.0,1419.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,106.0,100,94.3%,2,1.9%,20062007,380,1.0,0.3,48,12.6,84,22.1,167,43.9,78,20.5,180.0,47.4,200.0,52.6,Manhattan,40.74210071300047,-74.00207379699964
159,02M414,N.Y.C. MUSEUM SCHOOL,103,468.0,492.0,459.0,1419.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,106.0,100,94.3%,2,1.9%,20072008,422,6.0,1.4,84,19.9,84,19.9,168,39.8,85,20.1,206.0,48.8,216.0,51.2,Manhattan,40.74210071300047,-74.00207379699964
160,02M414,N.Y.C. MUSEUM SCHOOL,103,468.0,492.0,459.0,1419.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,106.0,100,94.3%,2,1.9%,20082009,442,6.0,1.4,109,24.7,84,19.0,169,38.2,77,17.4,210.0,47.5,232.0,52.5,Manhattan,40.74210071300047,-74.00207379699964
161,02M414,N.Y.C. MUSEUM SCHOOL,103,468.0,492.0,459.0,1419.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,106.0,100,94.3%,2,1.9%,20092010,467,5.0,1.1,129,27.6,75,16.1,175,37.5,82,17.6,212.0,45.4,255.0,54.6,Manhattan,40.74210071300047,-74.00207379699964
162,02M414,N.Y.C. MUSEUM SCHOOL,103,468.0,492.0,459.0,1419.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,106.0,100,94.3%,2,1.9%,20102011,440,4.0,0.9,147,33.4,62,14.1,158,35.9,72,16.4,188.0,42.7,252.0,57.3,Manhattan,40.74210071300047,-74.00207379699964
163,02M414,N.Y.C. MUSEUM SCHOOL,103,468.0,492.0,459.0,1419.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,106.0,100,94.3%,2,1.9%,20112012,436,2.0,0.5,144,33.0,51,11.7,174,39.9,67,15.4,185.0,42.4,251.0,57.6,Manhattan,40.74210071300047,-74.00207379699964
164,02M416,ELEANOR ROOSEVELT HIGH SCHOOL,127,572.0,594.0,592.0,1758.0,155.0,235.0,169.0,Total Cohort,2006,127.0,127,100%,0,0%,20052006,468,1.0,0.2,121,25.9,42,9.0,59,12.6,230,49.1,176.0,37.6,292.0,62.4,Manhattan,40.77011647100045,-73.95337910099965
